Tanggal,Brand,Model,Segment_Fuel,Aktual
2015-01-01,Lexus,Lexus RX 200t,Bensin (ICE),0
2015-01-01,Man Truck,"CLA 18,280 BBS-WW",Bensin (ICE),14
2015-01-01,Man Truck,"CLA 26,280 BB-WW",Bensin (ICE),3
2015-01-01,Man Truck,"CLA 31,280 BB-WW",Bensin (ICE),0
2015-01-01,Man Truck,"TGS 33,360 BBS-WW",Bensin (ICE),0
2015-01-01,Man Truck,"TGS 40,400 BBS-WW",Bensin (ICE),0
2015-01-01,Man Truck,"TGS 40,440 BBS-WW",Bensin (ICE),0
2015-01-01,Mazda,All New BT-50 Pro DC Basic,Bensin (ICE),1
2015-01-01,Mazda,All New BT-50 Pro DC High,Bensin (ICE),0
2015-01-01,Mazda,All New Mazda2 1.5 GT,Bensin (ICE),155
2015-01-01,Mazda,All New Mazda2 1.5 R,Bensin (ICE),120
2015-01-01,Mazda,All New Mazda2 1.5 V,Bensin (ICE),40
2015-01-01,Mazda,All New Mazda6,Bensin (ICE),8
2015-01-01,Mazda,Biante SKYACTIV,Bensin (ICE),164
2015-01-01,Mazda,C 250 CGI COUPE AVA AMG (C204),Bensin (ICE),0
2015-01-01,Mazda,MX5,Bensin (ICE),0
2015-01-01,Mazda,MY15 New CX-5 2.0 Sport,Bensin (ICE),0
2015-01-01,Mazda,MY15 New CX-5 2.5 Grand Touring,Bensin (ICE),0
2015-01-01,Mazda,MY15 New CX-5 2.5 Touring,Bensin (ICE),0
2015-01-01,Mazda,MY15 New CX-5 2.5 Urban,Bensin (ICE),0
2015-01-01,Mazda,MY15 New Mazda6,Bensin (ICE),0
2015-01-01,Mazda,Mazda VX-1 1.4 R,Bensin (ICE),0
2015-01-01,Mazda,Mazda VX-1 1.4 V,Bensin (ICE),5
2015-01-01,Mazda,Mazda8,Bensin (ICE),2
2015-01-01,Mazda,New CX-5 2.0 Sports,Bensin (ICE),0
2015-01-01,Mazda,New CX-5 2.5 Grand Touring,Bensin (ICE),158
2015-01-01,Mazda,New CX-5 2.5 Touring,Bensin (ICE),88
2015-01-01,Mazda,New CX-9,Bensin (ICE),0
2015-01-01,Mercedes-Benz,A 200 Urban AT (W176),Bensin (ICE),4
2015-01-01,Mercedes-Benz,A 250 Sport AT (W176),Bensin (ICE),2
2015-01-01,Mercedes-Benz,A 45 AMG (W176),Bensin (ICE),0
2015-01-01,Mercedes-Benz,AMG GT -S  (C190),Bensin (ICE),0
2015-01-01,Mercedes-Benz,Actros,Bensin (ICE),0
2015-01-01,Mercedes-Benz,Atego,Bensin (ICE),0
2015-01-01,Mercedes-Benz,Axor,Bensin (ICE),0
2015-01-01,Mercedes-Benz,B 200 A/T (W246),Bensin (ICE),3
2015-01-01,Mercedes-Benz,B 200 AT Sport (W246),Bensin (ICE),5
2015-01-01,Mercedes-Benz,C 200 AVA (W205),Bensin (ICE),9
2015-01-01,Mercedes-Benz,C 250 AMG (W205),Bensin (ICE),7
2015-01-01,Mercedes-Benz,C 250 EXCLUSIVE (W205),Bensin (ICE),0
2015-01-01,Mercedes-Benz,C 63 AMG COUPE (C204),Bensin (ICE),0
2015-01-01,Mercedes-Benz,CLA 200 Sport,Bensin (ICE),25
2015-01-01,Mercedes-Benz,CLA 200 Urban,Bensin (ICE),9
2015-01-01,Mercedes-Benz,CLA 45  AMG A/T,Bensin (ICE),0
2015-01-01,Mercedes-Benz,CLA Shooting Break (X117),Bensin (ICE),0
2015-01-01,Mercedes-Benz,CLS 350  (C218),Bensin (ICE),0
2015-01-01,Mercedes-Benz,CLS 400 (C218),Bensin (ICE),4
2015-01-01,Mercedes-Benz,E 200 COUPE A/T AVA (C207),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 200 FL (W212),Bensin (ICE),18
2015-01-01,Mercedes-Benz,E 250 CDI FL W212),Bensin (ICE),1
2015-01-01,Mercedes-Benz,E 250 CGI  ESTATE  AVA (S212),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 250 CGI CABRIO (A207),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 250 COUPE AT AVA (C207),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 250 FL (W212),Bensin (ICE),18
2015-01-01,Mercedes-Benz,E 300 AT AVA (W212),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 400 CABRIO (A207),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 400 CGI  ESTATE  AVA (S212),Bensin (ICE),0
2015-01-01,Mercedes-Benz,E 400 FL,Bensin (ICE),4
2015-01-01,Mercedes-Benz,E 63 AMG AT AVA (W212),Bensin (ICE),0
2015-01-01,Mercedes-Benz,G 63 AMG (W463),Bensin (ICE),1
2015-01-01,Mercedes-Benz,GL 350 Cdi,Bensin (ICE),0
2015-01-01,Mercedes-Benz,GL 400 AT (X166),Bensin (ICE),12
2015-01-01,Mercedes-Benz,GL 500 AT (X166),Bensin (ICE),0
2015-01-01,Mercedes-Benz,GL 63 (X166),Bensin (ICE),1
2015-01-01,Mercedes-Benz,GLA 200 Sport,Bensin (ICE),15
2015-01-01,Mercedes-Benz,GLA 200 Urban,Bensin (ICE),7
2015-01-01,Mercedes-Benz,GLA 45 AMG (X156),Bensin (ICE),0
2015-01-01,Mercedes-Benz,ML 250  AT (W166),Bensin (ICE),0
2015-01-01,Mercedes-Benz,ML 350  AT (W166),Bensin (ICE),1
2015-01-01,Mercedes-Benz,ML 400  A/T (W166),Bensin (ICE),20
2015-01-01,Mercedes-Benz,New Teana (FMC),Bensin (ICE),9
2015-01-01,Mercedes-Benz,OC 1836/2542,Bensin (ICE),0
2015-01-01,Mercedes-Benz,OH 1521,Bensin (ICE),0
2015-01-01,Mercedes-Benz,OH 1526,Bensin (ICE),7
2015-01-01,Mercedes-Benz,OH 1626,Bensin (ICE),0
2015-01-01,Mercedes-Benz,R 300 L FL AT (V251),Bensin (ICE),0
2015-01-01,Mercedes-Benz,S 350 CGI L  (V221),Bensin (ICE),1
2015-01-01,Mercedes-Benz,S 400 Exclusive  (V222),Bensin (ICE),42
2015-01-01,Mercedes-Benz,S 400 L A/T (V222),Bensin (ICE),4
2015-01-01,Mercedes-Benz,S 500 L A/T (V222),Bensin (ICE),2
2015-01-01,Mercedes-Benz,S 500 Maybach (X222),Bensin (ICE),0
2015-01-01,Mercedes-Benz,SLK 200 CGI (R172),Bensin (ICE),4
2015-01-01,Mercedes-Benz,SLK 55 AMG  (R172),Bensin (ICE),0
2015-01-01,Mercedes-Benz,Sprinter,Bensin (ICE),1
2015-01-01,Mercedes-Benz,V CDI 2.2,Bensin (ICE),0
2015-01-01,Mini,Cooper,Bensin (ICE),0
2015-01-01,Mini,Cooper 5-Turer,Bensin (ICE),0
2015-01-01,Mini,Cooper Clubman,Bensin (ICE),0
2015-01-01,Mini,Cooper Countryman,Bensin (ICE),0
2015-01-01,Mini,Cooper S,Bensin (ICE),0
2015-01-01,Mini,Cooper S 5-Turer,Bensin (ICE),0
2015-01-01,Mini,Cooper S Cabrio,Bensin (ICE),0
2015-01-01,Mini,Cooper S Countryman,Bensin (ICE),7
2015-01-01,Mini,Cooper S Coupe,Bensin (ICE),0
2015-01-01,Mini,Cooper S Paceman,Bensin (ICE),1
2015-01-01,Mini,Cooper S Roadster,Bensin (ICE),0
2015-01-01,Mini,JCW Countryman,Bensin (ICE),0
2015-01-01,Mini,John Cooper Works,Bensin (ICE),0
2015-01-01,Mini,John Cooper Works RL,Bensin (ICE),0
2015-01-01,Mini,New Cooper,Bensin (ICE),0
2015-01-01,Mini,New Cooper S,Bensin (ICE),1
2015-01-01,Mitsubishi,Delica,Bensin (ICE),88
2015-01-01,Mitsubishi,FE 71,Bensin (ICE),560
2015-01-01,Mitsubishi,FE 71 - BC - 4W,Bensin (ICE),37
2015-01-01,Mitsubishi,FE 73 - 6W,Bensin (ICE),21
2015-01-01,Mitsubishi,FE 73 HD 6W,Bensin (ICE),10
2015-01-01,Mitsubishi,FE 74 HDV - 6W,Bensin (ICE),1706
2015-01-01,Mitsubishi,FE 74 S - 6W,Bensin (ICE),486
2015-01-01,Mitsubishi,FE 83 - BC - 6W,Bensin (ICE),1
2015-01-01,Mitsubishi,FE 84 - 6W,Bensin (ICE),157
2015-01-01,Mitsubishi,FE 84G -  BC - 6W,Bensin (ICE),5
2015-01-01,Mitsubishi,FE Super HD - 6W,Bensin (ICE),717
2015-01-01,Mitsubishi,FI 1217 (4X2) M/T,Bensin (ICE),0
2015-01-01,Mitsubishi,FJ 2523 (6X2) MT,Bensin (ICE),22
2015-01-01,Mitsubishi,FJ 2528 (6X4) MT,Bensin (ICE),3
2015-01-01,Mitsubishi,FM 517 HL,Bensin (ICE),44
2015-01-01,Mitsubishi,FM 517 HS,Bensin (ICE),72
2015-01-01,Mitsubishi,FN 517 ML2,Bensin (ICE),29
2015-01-01,Mitsubishi,FN 527 ML,Bensin (ICE),34
2015-01-01,Mitsubishi,FN 527 MS,Bensin (ICE),24
2015-01-01,Mitsubishi,FV 51 JH 380 PS,Bensin (ICE),1
2015-01-01,Mitsubishi,L-300 Chs,Bensin (ICE),69
2015-01-01,Mitsubishi,L-300 MB 4-Std,Bensin (ICE),0
2015-01-01,Mitsubishi,L-300 MB HR,Bensin (ICE),5
2015-01-01,Mitsubishi,L-300 PU FLD,Bensin (ICE),1984
2015-01-01,Mitsubishi,L-300 PU STD,Bensin (ICE),432
2015-01-01,Mitsubishi,Mirage  GLX,Bensin (ICE),249
2015-01-01,Mitsubishi,Mirage Exceed AT,Bensin (ICE),181
2015-01-01,Mitsubishi,Mirage GLS  AT,Bensin (ICE),291
2015-01-01,Mitsubishi,Outlander Sport GLS AT,Bensin (ICE),26
2015-01-01,Mitsubishi,Outlander Sport GLX,Bensin (ICE),13
2015-01-01,Mitsubishi,Outlander Sport PX AT,Bensin (ICE),189
2015-01-01,Mitsubishi,Pajero Sport 2.5  HP 4X2 AT Dakar,Diesel,665
2015-01-01,Mitsubishi,Pajero Sport 2.5  HP 4X4 AT Dakar,Diesel,75
2015-01-01,Mitsubishi,Pajero Sport 2.5 Exceed,Diesel,0
2015-01-01,Mitsubishi,Pajero Sport 2.5 Exceed 4X2 AT,Diesel,169
2015-01-01,Mitsubishi,Pajero Sport 2.5 GLS 4X2,Diesel,67
2015-01-01,Mitsubishi,Pajero Sport 2.5 GLX,Diesel,84
2015-01-01,Mitsubishi,Pajero Sport 3.0,Diesel,10
2015-01-01,Mitsubishi,Strada CR 2.5 - SC GLX,Bensin (ICE),41
2015-01-01,Mitsubishi,Strada CR 2.5 HDX - DC GLS,Bensin (ICE),149
2015-01-01,Mitsubishi,Strada CR 2.5 HDX - DC GLS Exceed,Bensin (ICE),26
2015-01-01,Mitsubishi,Strada CR 2.5 HDX - DC GLS Exceed AT,Bensin (ICE),12
2015-01-01,Mitsubishi,Strada CR 2.8 A - SC GLX,Bensin (ICE),0
2015-01-01,Mitsubishi,Strada CR 2.8 HDX - DC GLX,Bensin (ICE),86
2015-01-01,Mitsubishi,Strada CR 2.8 HDX - SC GLX,Bensin (ICE),126
2015-01-01,Mitsubishi,T-120 SS Chs,Bensin (ICE),48
2015-01-01,Mitsubishi,T-120 SS PU 3 Way,Bensin (ICE),192
2015-01-01,Mitsubishi,T-120 SS PU FLD,Bensin (ICE),1871
2015-01-01,Mitsubishi,T-120 SS PU STD,Bensin (ICE),288
2015-01-01,Nissan,All New Livina X-Gear  CVT,Bensin (ICE),1
2015-01-01,Nissan,All New Livina X-Gear MT,Bensin (ICE),10
2015-01-01,Nissan,E l g r a n d 2.5 L,Bensin (ICE),6
2015-01-01,Nissan,E l g r a n d 3.5 L,Bensin (ICE),2
2015-01-01,Nissan,Elgrand 2.5L Autech,Bensin (ICE),6
2015-01-01,Nissan,Evalia 1.5 S,Bensin (ICE),0
2015-01-01,Nissan,Evalia 1.5 S Option 14,Bensin (ICE),1
2015-01-01,Nissan,Evalia 1.5 SV 14,Bensin (ICE),0
2015-01-01,Nissan,Evalia 1.5 XV 14,Bensin (ICE),1
2015-01-01,Nissan,Frontier Navara DC,Diesel,45
2015-01-01,Nissan,Frontier Navara DC AT,Diesel,26
2015-01-01,Nissan,Grand Livina 1.8 HWS Autech AT,Bensin (ICE),9
2015-01-01,Nissan,Juke RI,Bensin (ICE),44
2015-01-01,Nissan,Juke RX,Bensin (ICE),35
2015-01-01,Nissan,Juke Revolt Grey Interior (MY'14),Bensin (ICE),0
2015-01-01,Nissan,Juke Revolt Red Interior (MY'14),Bensin (ICE),0
2015-01-01,Nissan,March 1.2 Mid AT (MC '13),Bensin (ICE),3
2015-01-01,Nissan,March 1.2 Mid MT (MC '13 2013),Bensin (ICE),2
2015-01-01,Nissan,March 1.2 Up Safety AT (MC '13),Bensin (ICE),3
2015-01-01,Nissan,March 1.5 AT (MC '13),Bensin (ICE),3
2015-01-01,Nissan,March 1.5 MT (MC '13),Bensin (ICE),2
2015-01-01,Nissan,NP 300 Frontier Hi AT,Bensin (ICE),0
2015-01-01,Nissan,NP 300 Frontier Hi MT,Bensin (ICE),0
2015-01-01,Nissan,NP 300 Frontier Mid MT,Bensin (ICE),0
2015-01-01,Nissan,New Grand Livina 1.5 CVT Autech,Bensin (ICE),57
2015-01-01,Nissan,New Grand Livina 1.5 SV CVT,Bensin (ICE),53
2015-01-01,Nissan,New Grand Livina 1.5 SV M/T,Bensin (ICE),234
2015-01-01,Nissan,New Grand Livina 1.5 X-Gear CVT,Bensin (ICE),7
2015-01-01,Nissan,New Grand Livina 1.5 X-Gear M/T,Bensin (ICE),19
2015-01-01,Nissan,New Grand Livina 1.5 XV HWS CVT,Bensin (ICE),0
2015-01-01,Nissan,New Grand Livina 1.5 XV M/T,Bensin (ICE),57
2015-01-01,Nissan,New Grand Livina 1.8 X-Gear M/T,Bensin (ICE),0
2015-01-01,Nissan,New Grand Livina1.5 XV CVT,Bensin (ICE),61
2015-01-01,Nissan,New Serena -Low X,Bensin (ICE),0
2015-01-01,Nissan,New Serena-Autech,Bensin (ICE),0
2015-01-01,Nissan,New Serena-HWS,Bensin (ICE),0
2015-01-01,Nissan,New X-Trail 2.0 CVT 2014,Bensin (ICE),96
2015-01-01,Nissan,New X-Trail 2.0 MT 2014,Bensin (ICE),26
2015-01-01,Nissan,New X-Trail 2.5 CVT 2014,Bensin (ICE),923
2015-01-01,Nissan,New X-Trail Hybrid 2.0 CVT,Hybrid (HEV),0
2015-01-01,Nissan,New X-Trail X-Tremer,Bensin (ICE),1
2015-01-01,Nissan,Serena 2.0X,Bensin (ICE),20
2015-01-01,Nissan,Serena 2.0X HWS,Bensin (ICE),34
2015-01-01,Nissan,Serena 2.0X HWS Panoramic Roof,Bensin (ICE),6
2015-01-01,Nissan,Serena 2.0X HXS Panoramic Autech,Bensin (ICE),0
2015-01-01,Peugeot,3008 D,Bensin (ICE),0
2015-01-01,Peugeot,3008 Facelift,Bensin (ICE),0
2015-01-01,Peugeot,508 Premium Pack,Bensin (ICE),0
2015-01-01,Peugeot,Exora Bold,Bensin (ICE),10
2015-01-01,Peugeot,Exora Prime,Bensin (ICE),0
2015-01-01,Peugeot,Exora Star,Bensin (ICE),24
2015-01-01,Peugeot,Gen 2,Bensin (ICE),0
2015-01-01,Peugeot,Neo R3,Bensin (ICE),0
2015-01-01,Peugeot,Persona Elegance M-Line,Bensin (ICE),0
2015-01-01,Peugeot,Preve,Bensin (ICE),1
2015-01-01,Peugeot,RCZ Coupe,Bensin (ICE),2
2015-01-01,Peugeot,Suprima S,Bensin (ICE),3
2015-01-01,Renault,Captur,Bensin (ICE),0
2015-01-01,Renault,Duster 1.5 dCi,Bensin (ICE),0
2015-01-01,Renault,Duster 1.5 dCi RxL,Bensin (ICE),4
2015-01-01,Renault,Duster 1.5 dCi RxL (CKD),Bensin (ICE),0
2015-01-01,Renault,Duster 1.5 dCi RxL 4x4,Bensin (ICE),0
2015-01-01,Renault,Duster 1.5 dCi RxZ 4x4,Bensin (ICE),0
2015-01-01,Renault,Koleos 2.5,Bensin (ICE),0
2015-01-01,Renault,Koleos 2.5 Bose Edition,Bensin (ICE),0
2015-01-01,Renault,Koleos 2.5 Bose R-Link,Bensin (ICE),0
2015-01-01,Renault,Megane RS,Bensin (ICE),1
2015-01-01,Smart,Smart fortwo Cabrio Passion (A451),Bensin (ICE),0
2015-01-01,Smart,Smart fortwo Coupe Passion (C451),Bensin (ICE),0
2015-01-01,Suzuki,APV PU,Bensin (ICE),1381
2015-01-01,Suzuki,APV PU X-TRA,Bensin (ICE),827
2015-01-01,Suzuki,APV SGX,Bensin (ICE),43
2015-01-01,Suzuki,APV SGX AT,Bensin (ICE),8
2015-01-01,Suzuki,APV-GE,Bensin (ICE),176
2015-01-01,Suzuki,APV-GL,Bensin (ICE),216
2015-01-01,Suzuki,APV-GX,Bensin (ICE),309
2015-01-01,Suzuki,APV-GX AT,Bensin (ICE),13
2015-01-01,Suzuki,All New Swift  Sport,Bensin (ICE),0
2015-01-01,Suzuki,All New Swift  Sport AT,Bensin (ICE),1
2015-01-01,Suzuki,All New Swift GL,Bensin (ICE),1
2015-01-01,Suzuki,All New Swift GL AT,Bensin (ICE),4
2015-01-01,Suzuki,All New Swift GX,Bensin (ICE),63
2015-01-01,Suzuki,All New Swift GX AT,Bensin (ICE),67
2015-01-01,Suzuki,All New Swift SE,Bensin (ICE),0
2015-01-01,Suzuki,All New Swift SE AT,Bensin (ICE),0
2015-01-01,Suzuki,Carry 1.5 Chs,Bensin (ICE),243
2015-01-01,Suzuki,Carry 1.5 DX,Bensin (ICE),0
2015-01-01,Suzuki,Carry 1.5 GX,Bensin (ICE),35
2015-01-01,Suzuki,Carry 1.5 PU FD,Bensin (ICE),4326
2015-01-01,Suzuki,Carry 1.5 PU WD,Bensin (ICE),861
2015-01-01,Suzuki,Celerio 1.0 GX AT,Bensin (ICE),0
2015-01-01,Suzuki,Celerio1.0 GX MT,Bensin (ICE),0
2015-01-01,Suzuki,Ciaz 1.4 AT,Bensin (ICE),0
2015-01-01,Suzuki,Ciaz 1.4 MT,Bensin (ICE),0
2015-01-01,Suzuki,Ertiga GA,Bensin (ICE),39
2015-01-01,Suzuki,Ertiga GL,Bensin (ICE),1373
2015-01-01,Suzuki,Ertiga GX,Bensin (ICE),1491
2015-01-01,Suzuki,Grand Vitara JLX 2.4,Bensin (ICE),0
2015-01-01,Suzuki,Grand Vitara JLX 2.4 AT,Bensin (ICE),8
2015-01-01,Suzuki,Karimun Wagon R GA,Bensin (ICE),83
2015-01-01,Suzuki,Karimun Wagon R GL,Bensin (ICE),443
2015-01-01,Suzuki,Karimun Wagon R GS,Bensin (ICE),152
2015-01-01,Suzuki,Karimun Wagon R GX,Bensin (ICE),305
2015-01-01,Suzuki,Neo Baleno,Bensin (ICE),0
2015-01-01,Suzuki,Neo Baleno AT,Bensin (ICE),0
2015-01-01,Suzuki,New Splash,Bensin (ICE),21
2015-01-01,Suzuki,New Splash AT,Bensin (ICE),194
2015-01-01,Tata,ACE EX2,Bensin (ICE),13
2015-01-01,Tata,Aria,Bensin (ICE),6
2015-01-01,Tata,Manza,Bensin (ICE),0
2015-01-01,Tata,Prima 4023.S AC,Bensin (ICE),0
2015-01-01,Tata,Prima 4023.S NON-AC,Bensin (ICE),0
2015-01-01,Tata,Safari Storme,Bensin (ICE),3
2015-01-01,Tata,Super Ace Dle,Bensin (ICE),0
2015-01-01,Tata,Super Ace Dle SC CHA,Bensin (ICE),4
2015-01-01,Tata,Super Ace Dls,Bensin (ICE),60
2015-01-01,Tata,Vista,Bensin (ICE),9
2015-01-01,Tata,Xenon RX,Bensin (ICE),5
2015-01-01,Toyota,86 AT,Bensin (ICE),0
2015-01-01,Toyota,86 Aero,Bensin (ICE),0
2015-01-01,Toyota,86 TRD,Bensin (ICE),0
2015-01-01,Toyota,"A l p h a r d 2,4 G",Bensin (ICE),2
2015-01-01,Toyota,"A l p h a r d 2,5 G",Bensin (ICE),0
2015-01-01,Toyota,A l p h a r d 2.4 X,Bensin (ICE),0
2015-01-01,Toyota,A l p h a r d 2.5 X,Bensin (ICE),0
2015-01-01,Toyota,"A l p h a r d 3,5",Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza 1.3 E A/T BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza 1.3 E BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza 1.3 G A/T BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza 1.3 G BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza 1.5 G,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza VELOZ 1.3 A/T BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza VELOZ 1.3 BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza VELOZ 1.5 A/T BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,ALL New Avanza VELOZ 1.5 BMC 2015,Bensin (ICE),0
2015-01-01,Toyota,Agya 1.0 E,Bensin (ICE),105
2015-01-01,Toyota,Agya 1.0 G,Bensin (ICE),1078
2015-01-01,Toyota,Agya1.0 E AT,Bensin (ICE),75
2015-01-01,Toyota,Agya1.0 G AT,Bensin (ICE),1189
2015-01-01,Toyota,Agya1.0 G TRD,Bensin (ICE),1167
2015-01-01,Toyota,Agya1.0 G TRD AT,Bensin (ICE),1052
2015-01-01,Toyota,All New Avanza  1.3 AT  Luxury,Bensin (ICE),179
2015-01-01,Toyota,All New Avanza 1.3 E AT Mi,Bensin (ICE),237
2015-01-01,Toyota,All New Avanza 1.3 E Mi,Bensin (ICE),1390
2015-01-01,Toyota,All New Avanza 1.3 G AT,Bensin (ICE),865
2015-01-01,Toyota,All New Avanza 1.3 G Mi,Bensin (ICE),5492
2015-01-01,Toyota,All New Avanza 1.3 Luxury,Bensin (ICE),975
2015-01-01,Toyota,All New Avanza 1.5  Mi Luxury,Bensin (ICE),423
2015-01-01,Toyota,All New Avanza VELOZ 1.5  Mi Luxury,Bensin (ICE),717
2015-01-01,Toyota,All New Avanza VELOZ 1.5 AT Mi,Bensin (ICE),751
2015-01-01,Toyota,All New Avanza VELOZ 1.5 AT Mi  Luxury,Bensin (ICE),362
2015-01-01,Toyota,All New Avanza VELOZ 1.5 Mi,Bensin (ICE),1020
2015-01-01,Toyota,All New Camry 2.5 G,Bensin (ICE),1
2015-01-01,Toyota,All New Camry 2.5 V,Bensin (ICE),1
2015-01-01,Toyota,All New Corolla Altis G,Bensin (ICE),21
2015-01-01,Toyota,All New Corolla Altis V AT,Bensin (ICE),78
2015-01-01,Toyota,All New Kijang Inova G 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova G AT 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova G AT D 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova G D 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova Q  D 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova Q 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova Q AT 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova Q AT D 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova V  D 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova V 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova V AT 2015,Bensin (ICE),0
2015-01-01,Toyota,All New Kijang Inova V AT D 2015,Bensin (ICE),0
2015-01-01,Toyota,All NewYaris 1.5   AT TRD Sportivo,Bensin (ICE),950
2015-01-01,Toyota,All NewYaris 1.5   G,Bensin (ICE),65
2015-01-01,Toyota,All NewYaris 1.5  E AT,Bensin (ICE),3
2015-01-01,Toyota,All NewYaris 1.5  TRD Sportivo,Bensin (ICE),293
2015-01-01,Toyota,All NewYaris 1.5 E,Bensin (ICE),1
2015-01-01,Toyota,All NewYaris 1.5 G AT,Bensin (ICE),95
2015-01-01,Toyota,Camry Hybrid,Hybrid (HEV),0
2015-01-01,Toyota,Crown 3.0,Bensin (ICE),0
2015-01-01,Toyota,Dyna ST 110PS STD Bus CH LWB,Diesel,0
2015-01-01,Toyota,Dyna ST 110PS STD Truck CH LWB,Diesel,10
2015-01-01,Toyota,Etios 1.2 E Mi,Bensin (ICE),169
2015-01-01,Toyota,Etios 1.2 G Mi,Bensin (ICE),539
2015-01-01,Toyota,Etios 1.2 G Toms,Bensin (ICE),0
2015-01-01,Toyota,Etios 1.2 J,Bensin (ICE),0
2015-01-01,Toyota,Etios 1.2 J Mi,Bensin (ICE),58
2015-01-01,Toyota,Etios 1.2 JX,Bensin (ICE),0
2015-01-01,Toyota,Etios 1.2 Taxi,Bensin (ICE),0
2015-01-01,Toyota,Fortuner 2.5 G,Bensin (ICE),67
2015-01-01,Toyota,Fortuner 2.5 G A/T 4x4,Bensin (ICE),46
2015-01-01,Toyota,Fortuner 2.5 G AT,Bensin (ICE),211
2015-01-01,Toyota,Fortuner 2.5 G TRD SPORTIVO VNT AT,Bensin (ICE),494
2015-01-01,Toyota,Fortuner 2.5 G TRD SPORTIVO VNT MT,Bensin (ICE),91
2015-01-01,Toyota,Fortuner 2.7 LUX 4X2 AT,Bensin (ICE),63
2015-01-01,Toyota,Fortuner 2.7 TRD SPORTIVO LUX 4X2 AT,Bensin (ICE),166
2015-01-01,Toyota,Fortuner 2.7 V 4X4 AT,Bensin (ICE),39
2015-01-01,Toyota,HI-ACE Commuter HI Grade,Bensin (ICE),0
2015-01-01,Toyota,HI-ACE STD,Bensin (ICE),0
2015-01-01,Toyota,HiLux 2.0 P/U SC,Diesel,212
2015-01-01,Toyota,HiLux 2.5 P/U DC E,Diesel,29
2015-01-01,Toyota,HiLux 2.5 P/U DC G,Diesel,136
2015-01-01,Toyota,HiLux 2.5 P/U DC V,Diesel,12
2015-01-01,Toyota,HiLux 2.5 P/U Extra SC E,Diesel,0
2015-01-01,Toyota,HiLux 2.5 P/U SC E,Diesel,80
2015-01-01,Toyota,Kijang Innova E 2.0,Bensin (ICE),318
2015-01-01,Toyota,Kijang Innova E 2.0 AT,Bensin (ICE),51
2015-01-01,Toyota,Kijang Innova E 2.0 STD,Bensin (ICE),0
2015-01-01,Toyota,Kijang Innova E 2.5,Bensin (ICE),139
2015-01-01,Toyota,Kijang Innova E 2.5 STD,Bensin (ICE),0
2015-01-01,Toyota,Kijang Innova G 2.0,Bensin (ICE),1338
2015-01-01,Toyota,Kijang Innova G 2.5,Bensin (ICE),656
2015-01-01,Toyota,Kijang Innova G Cruiser 2.0,Bensin (ICE),480
2015-01-01,Toyota,Kijang Innova J 2.0,Bensin (ICE),36
2015-01-01,Toyota,Kijang Innova V 2.0,Bensin (ICE),339
2015-01-01,Toyota,Kijang Innova V 2.5,Bensin (ICE),287
2015-01-01,Toyota,Kijang Innova V Captain Seat,Bensin (ICE),262
2015-01-01,Toyota,Land Cruiser 200,Bensin (ICE),0
2015-01-01,Toyota,Land Cruiser 70,Bensin (ICE),0
2015-01-01,Toyota,Limo Taxi,Bensin (ICE),0
2015-01-01,Toyota,Nav1 2.0 G AT,Bensin (ICE),0
2015-01-01,Toyota,Nav1 2.0 V AT,Bensin (ICE),49
2015-01-01,Toyota,New Corolla Altis V 2.0,Bensin (ICE),0
2015-01-01,Toyota,New Dyna ET,Bensin (ICE),10
2015-01-01,Toyota,New Dyna ET With PS,Bensin (ICE),30
2015-01-01,Toyota,New Dyna FT,Bensin (ICE),5
2015-01-01,Toyota,New Dyna FT With PS,Bensin (ICE),20
2015-01-01,Toyota,New Dyna HT Hi Gear,Bensin (ICE),10
2015-01-01,Toyota,New Dyna HT Hi Gear With PS,Bensin (ICE),410
